open,high,low,close,volume,rsi_6,rsi_12,macd,macd_signal,macd_hist,ema_21,sma_50,ema/sma crossover,trends with sma,price change,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_bandwidth,atr,volume_change,volume_sma_10,Actual,RandomForest_Pred,XGBoost_Pred,NeuralNet_Pred,Voted_Pred,Agreement,RF_Correct,XGB_Correct,NN_Correct,Vote_Correct
115319.98,115613.7,115274.71,115471.15,184.64702,58.23440110096882,57.79279556681809,245.85535141335276,300.8719301855733,-55.016578772220555,115201.40681801888,114610.0622,591.3446180188766,0.007513195468800582,0.0013101025864720544,115704.28780876464,114855.59119123538,115279.93950000001,0.736204947027459,424.6426701085294,-0.22435227854238549,220.315547,Sell,Buy,Buy,Buy,Buy,True,False,False,False,False
115471.15,115471.15,115111.91,115157.11,142.6986,40.708490938001276,49.921929049326906,212.99920109247614,283.2973843669539,-70.29818327447776,115197.37983456261,114666.4424,530.9374345626129,0.004279086276073318,-0.002723345301158147,115703.42907839002,114848.78692161,115276.10800000001,0.7413870676307254,419.97105081506237,-0.22718167885948015,212.46846299999999,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
115157.11,115215.16,114778.0,114864.42,318.37253,30.456907794664332,43.84996032309551,161.4813716263161,258.93418181882635,-97.45281019251024,115167.11075869328,114699.36020000001,467.7505586932675,0.001439064696718173,-0.0025448935842380233,115709.33428307786,114790.32471692213,115249.82949999999,0.7974064431528969,421.198832899701,1.231083766764355,215.983651,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114864.42,114890.0,114619.45,114821.12,200.31426,29.153564406254574,43.0057831572715,115.82402521693439,230.31215049844798,-114.48812528151359,115135.65705335751,114732.39280000002,403.2642533574981,0.000773340447580928,-0.00037703723545636257,115725.93960208683,114733.69139791316,115229.8155,0.8611036994792947,410.438201978294,-0.370818016240283,210.509207,Buy,Buy,Buy,Sell,Buy,False,True,True,False,True
114821.13,115000.0,114658.84,114728.09,168.55901,26.25669165083086,41.14905653844979,71.31147147490992,198.51201469374038,-127.20054321883046,115098.60550305228,114773.52160000001,325.0839030522766,-0.0003958369436318776,-0.000810545199378029,115744.5052560274,114698.71374397258,115221.60949999999,0.9076348756045001,405.4897589798447,-0.15852715627933822,209.70853699999998,Sell,Sell,Buy,Sell,Sell,False,True,False,True,True
114728.1,114856.62,114616.01,114651.46,179.00331,23.908433043644195,39.61226437496045,29.511362742850906,164.7118843035625,-135.2005215607116,115057.9559118657,114802.58679999999,255.36911186571524,-0.001316405877362925,-0.0006681502588246201,115770.53595367956,114613.30404632044,115191.92,1.0046120486220915,393.7126333384272,0.061962276593817256,217.64355099999997,Buy,Sell,Buy,Sell,Sell,False,False,True,False,False
114651.46,114999.99,114600.0,114616.31,337.50461,22.78668623907879,38.88555851721753,-6.37831062549958,130.49384531775007,-136.87215594324965,115017.80628351428,114816.91279999999,200.89348351428634,-0.0017471537520733493,-0.0003066283610244538,115798.59055903752,114550.5654409625,115174.57800000001,1.0835942616390746,394.1610166713971,0.8854657492087716,219.49453699999998,Sell,Buy,Buy,Sell,Buy,False,False,False,True,False
114616.31,114722.46,114398.24,114708.15,400.94329,32.68861994096471,41.92247068282848,-27.098045479608118,98.97546715827843,-126.07351263788655,114989.6557122857,114838.0802,151.5755122857081,-0.0011314208646967527,0.0008009612660586921,115812.401099954,114511.68990004595,115162.04549999998,1.1294617026475549,389.16522976629733,0.18796389181172946,237.163235,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114708.15,114766.74,114500.02,114740.01,115.16202,36.09995314764362,42.99450227362462,-40.48110788120539,71.08415215038167,-111.56526003158706,114966.96064753245,114848.0192,118.94144753245928,-0.000940453311710221,0.0002777097903487938,115811.54916666314,114462.62083333687,115137.085,1.1715845796567386,380.4191419258476,-0.7127722975486135,228.52599100000003,Buy,Sell,Buy,Buy,Buy,False,False,True,True,True
114740.01,114834.7,114563.53,114713.83,101.85637,34.38177173531054,42.294664362290064,-52.59352306331857,46.34861710764163,-98.9421401709602,114943.94877048404,114860.9088,83.03997048403835,-0.0012804948309794728,-0.00022819404646793042,115809.59332376196,114414.09667623804,115111.845,1.2122963084502032,372.6156317882869,-0.1155385256354482,214.906102,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114713.82,114736.24,114532.06,114582.26,437.9713,26.71399173334889,38.82951251197152,-71.97956318530487,22.68298104905233,-94.6625442343572,114911.06797316732,114866.211,44.856973167319666,-0.0024720150297288246,-0.0011475992847469413,115818.81973472299,114349.46026527698,115084.13999999998,1.2767697351224978,360.58451523198124,3.2998911113757536,240.23853,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114582.27,114683.86,114537.21,114611.82,179.98786,30.87054477414641,40.033661801814866,-83.9897135579813,1.3484421276456047,-85.3381556856269,114883.86361197029,114871.70880000001,12.154811970278388,-0.002262426516632443,0.0002579473271204137,115807.0999289855,114294.27807101447,115050.68899999998,1.3149176863869307,345.30347842969644,-0.5890418847079706,243.967456,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114611.82,114840.0,114417.77,114780.11,124.45454,50.17619000085847,46.56640020008967,-79.01738449317054,-14.724723196517626,-64.29266129665291,114874.43146542752,114880.6302,-6.198734572477406,-0.0008749969409551639,0.0014672707116800535,115793.48982344643,114267.89917655359,115030.69450000001,1.3262465757718642,350.79822997043215,-0.30853925370299984,224.57565699999995,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114780.12,115123.71,114758.69,115099.99,203.62618,69.56372811309461,56.412551825454734,-48.70370919177367,-21.520520395568838,-27.18318879620483,114894.93678675228,114906.6302,-11.693413247718127,0.001682755813684933,0.0027830178119887866,115723.24220313909,114287.9457968609,115005.594,1.2480231233605759,351.8140706868302,0.6361490709780455,224.90684900000002,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115099.99,115379.84,114992.61,115002.72,142.986,60.91446273326897,53.16286963206356,-32.15808085941535,-23.648032488338142,-8.510048371077207,114904.73526068388,114925.7524,-21.01713931611448,0.0006697158677901882,-0.0008454485894053131,115621.78058100677,114322.57341899323,114972.177,1.1300187540273672,354.3437799234849,-0.2978014909477751,222.349548,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
115002.71,115290.44,114911.12,115221.22,128.34549,70.72591803139991,58.95673188937626,-1.3983084524807055,-19.198087681166655,17.79977922868595,114933.50660062171,114952.2932,-18.786599378290703,0.0023394644205323445,0.0018981524302321797,115515.11854631743,114380.02545368257,114947.572,0.9874876631886288,356.1277956432364,-0.10239121312576038,217.283766,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115221.23,115485.8,115034.0,115399.66,192.69095,76.50559764490751,63.0309604540328,36.95169338716369,-7.968131467500587,44.91982485466427,114975.88418238338,114987.85020000002,-11.966017616636236,0.003581333152013144,0.0015474751081418852,115529.08213727362,114373.23286272638,114951.1575,1.0055133847149358,362.96152452586256,0.5013457036939901,202.80239999999998,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115399.65,115552.01,115325.01,115493.8,140.43095,79.1159462385393,65.02890411216657,74.08663279558823,8.442821385117176,65.64381141047106,115022.96743853035,115020.1476,2.8198385303549003,0.004117995063327662,0.0008154410715356383,115580.63090685532,114349.99509314467,114965.313,1.0704409718004753,353.2499870597295,-0.2712114917695927,176.75116599999998,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115493.8,115554.83,115352.0,115429.93,269.84042,72.55307479860545,62.52781256667052,97.24162369623082,26.202581847339907,71.03904184889092,115059.96403502759,115041.8004,18.163635027594864,0.0033738136803360685,-0.0005531696688658087,115600.00467284537,114341.30832715462,114970.6565,1.0947979110572046,342.50570226974895,0.9215167311764252,192.21900599999998,Sell,Buy,Buy,Sell,Buy,False,False,False,True,False
115429.92,115429.93,115101.02,115399.67,313.65083,69.28550042118582,61.309079713383795,111.8609285477869,43.33425118742931,68.52667736035758,115090.84639547962,115063.994,26.852395479611005,0.0029172983513852113,-0.00026218474730567177,115613.72062979835,114335.56237020165,114974.6415,1.1116871015394336,341.5345806790518,0.16235673662233396,213.398452,Buy,Buy,Buy,Sell,Buy,False,True,True,False,True
115399.66,115415.64,115179.75,115320.72,203.26875,60.723229298162835,58.08665048403113,115.74202575572417,57.815806101088285,57.92621965463589,115111.74399589055,115086.87060000001,24.873395890535903,0.002031938124486654,-0.0006843782041240567,115585.86531902295,114348.37468097704,114967.12,1.0763865686519019,333.9885392019766,-0.35192663127975776,189.928197,Sell,Buy,Buy,Sell,Buy,False,False,False,True,False
115320.73,115401.77,115138.0,115290.7,119.54481,57.4819397253064,56.84724021210821,115.06901615219249,69.26644811130913,45.80256804088336,115128.01272353686,115105.83899999998,22.173723536878242,0.0016060088837024367,-0.00026035137522307687,115603.39371073562,114344.20528926437,114973.7995,1.0951959724278297,328.9729292589786,-0.4118879070196477,183.883892,Buy,Buy,Buy,Sell,Buy,False,True,True,False,True
115290.71,115427.0,115164.22,115212.11,167.8921,49.22715817774687,53.582087145642845,106.96111385710537,76.80538126046838,30.155732596636994,115135.65793048806,115118.038,17.619930488057435,0.0008171786249517865,-0.0006819006071577964,115626.90846131073,114355.45953868929,114991.18400000001,1.105692522151468,324.2448628833372,0.40442818052912544,188.227648,Buy,Sell,Buy,Sell,Sell,False,False,True,False,False
115212.11,115438.17,115175.71,115254.23,154.14621,53.519979391386116,55.09023720482144,102.74983868165873,81.99427274470645,20.75556593695228,115146.43720953459,115118.50479999998,27.932409534609178,0.0011790041942936202,0.000365519758494474,115653.40490243114,114372.27409756886,115012.8395,1.1139024220528648,319.8316583916697,-0.08187335794834893,183.279651,Sell,Buy,Buy,Buy,Buy,True,False,False,False,False
115254.23,115254.23,114748.38,114801.34,539.53653,25.596254091096867,39.888338785923835,62.15149102361465,78.0257164004881,-15.87422537687344,115115.06473594054,115112.425,2.6397359405382304,-0.002702445022768063,-0.003937227731971686,115651.32507087626,114381.67892912375,115016.50200000001,1.1038817210355722,333.1186827922641,2.5001608537764244,222.934704,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114801.34,114995.11,114781.62,114950.0,267.67677,38.280446908306644,45.29399183318977,41.49430706334533,70.71943453305954,-29.22512746971421,115100.05885085503,115112.8656,-12.806749144976493,-0.0014148340339813492,0.0012940949179798282,115644.89655484601,114417.961445154,115031.429,1.0666085958925315,324.5737768785313,-0.5038764659734902,236.867832,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
114950.0,115169.64,114928.0,115113.08,118.52913,49.592703769720785,50.609314425414716,37.84626484871842,64.14480059619132,-26.298535747472897,115101.24259168639,115107.90460000001,-6.662008313622209,4.496129104225588e-05,0.001417698374846815,115639.99967904079,114472.53532095921,115056.2675,1.0146899281967194,318.64993567292186,-0.557193065352664,229.45164999999997,Buy,Buy,Buy,Buy,Buy,True,True,True,True,True
115113.08,115199.58,115088.67,115127.04,111.82313,50.524208779453204,51.053424059013444,35.67043388458842,58.44992725387074,-22.77949336928232,115103.58781062398,115111.38260000001,-7.794789376028348,0.00013601956336839471,0.00012126470414529136,115639.13117489679,114515.29282510324,115077.21200000001,0.9765950445458678,303.81136883914195,-0.05657680943072807,226.590868,Sell,Buy,Buy,Buy,Buy,True,False,False,False,False
115127.05,115162.0,114942.4,114986.55,214.53679,41.30600637461959,46.46638362675508,22.352042857033666,51.23035037450333,-28.878307517469665,115092.94800965815,115118.6574,-25.709390341842663,-0.001147575927166744,-0.0012210492866189923,115631.80113337153,114547.27686662845,115089.53899999999,0.9423308809526748,297.79627106491796,0.9185368000341252,221.06050499999998,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
114986.56,115051.5,114823.26,114884.69,226.84798,35.647348287228695,43.38335439651925,3.537097831358551,41.69169986587438,-38.154602034515825,115074.01546332559,115118.71,-44.69453667441849,-0.0020328580818878006,-0.0008862353260620948,115621.45324674236,114574.71075325766,115098.08200000001,0.9094352184641035,292.8279659888528,0.057384982780808835,212.38022,Sell,Sell,Sell,Sell,Sell,True,True,True,True,True
